customerID,gender,SeniorCitizen,Partner,Dependents,tenure(months),TravelFrequency,PreferredMode,LoyaltyProgram,DestinationType,OnlineBooking,TravelInsurance,PackageType,TechSupport,LocalGuides,HotelService,Contract,PaperlessBooking,PaymentMethod,BookingCharges($),TotalSpent($),Churn
228,Female,false,true,false,5,Weekly,Airplane,false,Beach,false,true,Budget,false,false,true,Monthly,false,Credit Card,355,456,true
229,Female,true,true,true,46,Weekly,Airplane,false,Mountain,false,false,Luxury,false,true,false,Yearly,true,Credit Card,343,360,false
230,Male,false,true,false,32,Yearly,Airplane,false,Beach,true,true,Budget,false,true,false,One-time,true,Bank Transfer,463,841,false
231,Male,false,true,true,32,Weekly,Airplane,false,City,true,true,Standard,false,false,true,Yearly,true,Credit Card,314,842,false
232,Female,true,true,true,16,Yearly,Train,false,Mountain,false,false,Luxury,true,false,true,One-time,true,PayPal,478,395,false
233,Male,false,true,true,8,Yearly,Airplane,false,Mountain,true,true,Luxury,false,true,false,One-time,true,Bank Transfer,327,515,false
234,Male,false,true,false,49,Yearly,Airplane,false,Beach,true,false,Budget,true,false,false,Monthly,false,Credit Card,282,769,false
235,Female,true,true,true,22,Yearly,Car,true,Beach,true,true,Luxury,false,true,true,Monthly,true,Cash,147,332,false
236,Male,true,true,true,12,Monthly,Train,true,City,true,true,Standard,false,false,true,Monthly,false,PayPal,401,130,true
237,Male,true,true,false,14,Yearly,Car,true,Beach,false,false,Standard,false,true,false,One-time,true,PayPal,168,149,true
238,Female,false,true,false,47,Weekly,Train,true,Mountain,false,true,Budget,false,false,true,Yearly,false,PayPal,252,117,false
239,Female,false,true,false,34,Yearly,Airplane,false,Mountain,false,true,Luxury,true,false,true,Monthly,false,Credit Card,481,718,true
240,Male,true,false,true,29,Yearly,Airplane,false,Beach,true,true,Luxury,false,false,false,Yearly,true,PayPal,105,844,false
241,Female,false,true,true,34,Monthly,Train,false,Beach,false,false,Budget,false,false,false,Monthly,true,Bank Transfer,423,265,false
242,Male,false,false,true,9,Yearly,Car,true,City,true,true,Standard,true,true,true,Monthly,true,Bank Transfer,315,465,false
243,Polygender,false,true,true,30,Weekly,Car,true,City,false,true,Luxury,true,false,true,Yearly,false,Cash,379,220,false
244,Male,true,false,false,48,Weekly,Car,false,Mountain,false,false,Standard,true,true,true,Yearly,true,Bank Transfer,253,372,true
245,Male,true,false,true,31,Weekly,Car,false,City,true,true,Standard,false,true,false,Yearly,true,Credit Card,360,867,true
246,Female,true,true,true,23,Yearly,Airplane,false,Beach,true,true,Standard,true,false,true,One-time,false,Bank Transfer,229,766,true
247,Female,false,true,false,4,Monthly,Car,true,Mountain,true,false,Luxury,false,false,true,One-time,false,Cash,336,375,false
248,Female,false,false,false,1,Yearly,Airplane,false,Mountain,true,false,Budget,false,false,false,Monthly,false,Bank Transfer,166,938,false
249,Female,true,true,false,39,Monthly,Airplane,true,City,true,true,Standard,true,true,true,Monthly,true,Bank Transfer,368,886,false
250,Male,true,true,true,6,Yearly,Train,false,City,false,false,Luxury,true,true,false,One-time,true,PayPal,192,381,true
251,Genderfluid,true,false,true,47,Yearly,Train,false,Mountain,true,false,Luxury,true,true,false,Monthly,true,PayPal,326,165,false
252,Male,false,true,false,48,Yearly,Car,false,Mountain,true,false,Budget,false,true,true,Monthly,true,Cash,359,586,true
253,Female,false,true,false,30,Monthly,Car,false,Beach,false,false,Luxury,false,true,true,Monthly,false,Cash,473,840,true
254,Male,false,true,true,8,Monthly,Airplane,true,Mountain,false,false,Budget,false,false,false,One-time,false,Bank Transfer,199,489,true
255,Male,false,false,true,41,Yearly,Car,false,City,true,true,Luxury,false,false,true,One-time,true,PayPal,217,932,true
256,Male,true,true,true,14,Monthly,Airplane,true,Mountain,true,true,Budget,true,false,false,Monthly,true,PayPal,169,313,false
257,Non-binary,true,false,true,37,Yearly,Airplane,false,Beach,false,true,Standard,true,false,true,Yearly,true,Cash,392,190,true
258,Female,false,true,false,8,Weekly,Airplane,false,City,false,true,Luxury,false,true,false,Monthly,false,PayPal,430,343,true
259,Male,false,true,false,11,Yearly,Airplane,true,Beach,true,false,Luxury,false,true,true,Monthly,false,PayPal,200,878,false
260,Male,false,true,true,9,Yearly,Airplane,true,Beach,false,true,Budget,true,true,false,Monthly,false,Bank Transfer,136,916,false
261,Genderqueer,false,true,true,16,Yearly,Train,false,Mountain,false,false,Luxury,false,true,false,Monthly,true,Cash,104,846,true
262,Male,false,false,false,34,Weekly,Airplane,true,Beach,false,false,Standard,true,true,false,Yearly,false,Credit Card,184,694,false
263,Male,false,false,true,18,Yearly,Train,true,Beach,true,true,Standard,false,false,true,Yearly,false,Credit Card,351,939,false
264,Male,false,false,false,23,Monthly,Airplane,false,City,false,true,Luxury,false,true,true,One-time,true,Bank Transfer,353,911,false
265,Female,true,false,true,29,Weekly,Train,false,Beach,true,false,Luxury,true,false,false,Monthly,true,Credit Card,279,232,false
266,Agender,false,false,true,49,Weekly,Car,false,Mountain,false,true,Luxury,true,true,false,One-time,false,Credit Card,273,915,false
267,Male,true,true,false,13,Yearly,Car,false,Beach,true,false,Luxury,true,false,false,Yearly,true,PayPal,211,345,true
268,Female,false,false,true,50,Yearly,Train,true,City,true,false,Budget,false,true,false,One-time,false,Bank Transfer,147,965,false
269,Male,false,false,true,1,Monthly,Airplane,true,City,false,true,Budget,false,false,true,One-time,true,PayPal,219,825,false
270,Female,true,false,true,22,Weekly,Airplane,false,Beach,false,true,Standard,false,true,true,Yearly,true,PayPal,347,553,false
271,Female,false,false,true,10,Monthly,Airplane,true,Mountain,true,false,Luxury,true,true,true,Yearly,false,Cash,376,711,false
272,Male,false,true,false,47,Yearly,Airplane,true,City,true,false,Budget,false,false,true,One-time,false,Cash,472,515,true
273,Female,true,true,true,29,Monthly,Car,true,City,false,false,Luxury,false,true,true,Monthly,false,Bank Transfer,489,589,true
274,Male,false,false,true,7,Weekly,Airplane,true,Beach,true,true,Luxury,true,false,false,Monthly,false,PayPal,452,386,false
275,Male,true,false,false,28,Monthly,Train,true,City,true,false,Standard,false,true,false,Yearly,true,Cash,135,257,true
276,Male,false,true,false,16,Monthly,Airplane,false,Mountain,true,false,Budget,false,false,true,Monthly,false,Bank Transfer,410,652,false
277,Male,true,false,false,12,Yearly,Train,true,Mountain,false,true,Standard,true,false,true,Yearly,false,Credit Card,371,770,false
278,Male,true,false,true,7,Yearly,Car,false,City,false,true,Luxury,true,true,true,Monthly,false,Bank Transfer,366,164,true
279,Male,false,false,false,33,Monthly,Airplane,true,Mountain,false,true,Luxury,true,false,false,Monthly,true,PayPal,163,359,true
280,Female,false,false,false,46,Monthly,Car,true,Beach,true,true,Standard,false,false,false,Yearly,true,Cash,203,999,false
281,Bigender,false,true,true,18,Monthly,Airplane,true,Mountain,true,true,Luxury,false,true,true,One-time,true,Cash,462,836,true
282,Male,false,false,false,25,Weekly,Car,true,Mountain,false,true,Standard,false,false,false,Monthly,true,PayPal,219,875,false
283,Male,true,false,true,15,Weekly,Car,false,Beach,true,true,Luxury,true,true,true,Yearly,false,PayPal,461,385,false
284,Female,false,true,false,1,Yearly,Car,false,Mountain,false,true,Budget,false,false,true,Monthly,true,Credit Card,468,388,false
285,Female,true,false,false,16,Weekly,Airplane,false,Mountain,true,false,Budget,false,false,false,Yearly,true,Bank Transfer,381,299,true
286,Female,true,true,false,43,Monthly,Airplane,true,Beach,true,false,Standard,true,true,false,Monthly,false,PayPal,372,116,false
287,Female,false,true,false,17,Monthly,Train,false,City,false,true,Budget,true,false,true,Monthly,false,Credit Card,123,764,false
288,Female,false,false,true,25,Weekly,Airplane,true,Mountain,true,true,Standard,false,true,false,Yearly,false,Bank Transfer,322,526,false
289,Female,false,false,false,29,Yearly,Car,true,Beach,true,true,Standard,true,false,false,Monthly,true,Bank Transfer,444,333,false
290,Female,false,true,false,11,Weekly,Train,false,City,false,false,Standard,true,false,false,Yearly,true,Bank Transfer,485,165,true
291,Female,true,false,true,4,Yearly,Car,false,City,false,true,Standard,true,true,false,One-time,false,Bank Transfer,264,256,false
292,Female,false,false,true,26,Yearly,Car,false,Beach,true,false,Budget,false,false,true,Monthly,true,PayPal,485,493,false
293,Agender,false,true,false,7,Weekly,Car,true,Mountain,true,true,Luxury,false,false,false,Monthly,false,PayPal,146,108,false
294,Female,false,true,true,2,Yearly,Car,true,Mountain,true,false,Luxury,true,false,false,Monthly,true,PayPal,218,998,false
295,Bigender,true,true,true,27,Weekly,Car,true,City,true,true,Budget,false,false,true,One-time,false,Credit Card,401,654,false
296,Female,false,false,true,13,Yearly,Airplane,true,Beach,false,true,Luxury,false,false,false,One-time,false,Bank Transfer,409,441,true
297,Male,false,true,true,6,Monthly,Car,true,City,true,false,Standard,false,false,true,Yearly,false,Bank Transfer,112,395,false
298,Male,false,true,true,42,Yearly,Car,false,Mountain,false,false,Luxury,false,false,false,Monthly,true,PayPal,277,667,false
299,Female,true,false,true,3,Weekly,Airplane,true,Mountain,true,false,Standard,true,false,true,Monthly,false,Bank Transfer,462,960,false
300,Male,true,true,true,4,Yearly,Train,false,Mountain,true,false,Luxury,true,false,true,Yearly,false,Bank Transfer,438,639,false
301,Female,false,true,false,42,Monthly,Airplane,false,City,false,false,Luxury,true,false,false,One-time,true,PayPal,219,308,true
302,Genderfluid,true,false,false,34,Monthly,Train,false,City,true,true,Standard,false,false,false,Monthly,true,PayPal,475,122,false
303,Female,false,true,true,16,Weekly,Train,true,City,false,false,Budget,true,false,false,Yearly,true,PayPal,495,465,true
304,Female,true,true,false,44,Monthly,Train,true,City,false,false,Standard,true,false,true,One-time,false,PayPal,211,270,false
305,Female,true,true,false,11,Monthly,Airplane,false,City,true,true,Luxury,true,false,false,Monthly,false,Cash,463,674,true
306,Male,true,true,true,24,Yearly,Airplane,false,Mountain,false,false,Budget,false,false,false,One-time,true,Cash,455,441,false
307,Male,false,true,false,18,Monthly,Airplane,false,Beach,false,false,Budget,true,true,false,Monthly,true,Bank Transfer,211,473,false
308,Male,false,false,false,28,Yearly,Airplane,true,City,false,false,Luxury,false,true,true,Yearly,true,Credit Card,386,765,false
309,Female,true,false,true,26,Yearly,Train,true,Mountain,true,false,Luxury,true,true,true,Monthly,true,Bank Transfer,280,896,true
310,Female,true,false,false,41,Weekly,Airplane,true,Beach,true,true,Budget,false,true,false,One-time,false,Bank Transfer,381,734,true
311,Female,false,false,false,43,Monthly,Train,true,City,true,true,Budget,true,false,false,Monthly,false,Cash,291,451,false
312,Agender,false,false,false,34,Monthly,Car,true,Beach,true,false,Budget,false,true,false,Yearly,false,Credit Card,279,523,true
313,Female,false,false,true,4,Monthly,Car,true,City,true,true,Standard,false,true,false,One-time,false,Credit Card,454,972,false
314,Female,false,false,true,40,Monthly,Train,true,Beach,false,true,Budget,false,true,true,Monthly,true,PayPal,431,287,true
315,Male,true,false,false,49,Yearly,Airplane,true,Beach,true,false,Budget,true,true,false,Monthly,false,Bank Transfer,300,515,false
316,Male,true,true,true,36,Monthly,Airplane,false,Beach,false,true,Standard,false,true,false,Yearly,true,Credit Card,236,539,true
317,Male,true,true,false,39,Yearly,Airplane,true,Beach,true,false,Luxury,true,true,true,Monthly,true,Credit Card,433,135,true
318,Male,true,false,false,10,Weekly,Train,true,City,true,true,Budget,true,true,false,Yearly,true,Credit Card,444,466,true
319,Male,true,false,false,6,Weekly,Airplane,false,Mountain,true,true,Budget,false,true,true,One-time,true,Cash,491,950,true
320,Bigender,true,true,false,44,Yearly,Train,true,Beach,false,true,Budget,true,false,false,One-time,true,Cash,123,613,true
321,Male,true,false,true,14,Yearly,Car,true,City,true,true,Standard,true,false,true,Monthly,true,PayPal,477,211,true
322,Female,true,false,true,46,Monthly,Train,false,City,false,false,Luxury,true,false,true,Yearly,true,Credit Card,416,346,false
323,Female,false,true,true,18,Monthly,Train,false,Beach,false,false,Standard,false,false,true,One-time,true,Bank Transfer,175,332,true
324,Male,true,true,false,16,Yearly,Train,false,Mountain,true,false,Luxury,false,false,true,One-time,true,PayPal,496,515,false
325,Female,true,false,true,26,Yearly,Car,false,City,false,false,Luxury,true,false,false,Monthly,false,Credit Card,271,852,false
326,Female,true,false,false,48,Yearly,Train,false,City,true,true,Budget,true,true,true,Monthly,false,PayPal,128,109,false
327,Female,false,false,false,13,Monthly,Airplane,false,Beach,false,true,Standard,false,false,false,Monthly,true,Credit Card,434,400,false
328,Male,false,false,false,39,Monthly,Airplane,false,Beach,false,true,Standard,false,true,false,One-time,false,Bank Transfer,137,366,true
329,Female,false,false,true,44,Weekly,Train,true,Beach,true,false,Budget,true,false,false,Yearly,false,Cash,425,468,false
330,Female,true,false,false,32,Yearly,Car,true,Mountain,true,false,Luxury,true,true,false,Monthly,false,Bank Transfer,246,935,false
331,Female,false,false,true,23,Monthly,Airplane,false,Mountain,false,false,Budget,true,true,false,Monthly,false,PayPal,245,360,false
332,Male,true,false,false,20,Yearly,Train,true,City,true,false,Budget,true,false,true,One-time,true,Credit Card,384,827,true
333,Male,false,false,false,44,Weekly,Airplane,true,Beach,true,true,Budget,true,true,true,One-time,false,PayPal,198,554,false
334,Female,true,true,true,40,Yearly,Train,true,Beach,false,true,Standard,false,true,true,Yearly,false,PayPal,290,741,false
335,Female,true,true,false,35,Weekly,Train,true,Mountain,true,false,Standard,true,true,false,Yearly,false,Bank Transfer,213,721,false
336,Genderqueer,true,true,true,16,Yearly,Train,false,City,false,true,Budget,false,true,true,Monthly,false,Cash,266,603,true
337,Female,true,true,false,24,Yearly,Train,false,Mountain,false,true,Budget,false,false,true,Monthly,true,PayPal,314,796,true
338,Male,true,true,false,50,Monthly,Airplane,false,Mountain,false,false,Standard,true,true,false,Yearly,false,Bank Transfer,256,805,true
339,Male,false,false,false,32,Weekly,Airplane,true,Beach,false,true,Standard,true,false,true,Monthly,false,PayPal,237,482,true
340,Female,true,false,false,28,Weekly,Train,true,Mountain,true,true,Budget,false,true,true,Monthly,false,Credit Card,294,260,true
341,Male,false,true,true,40,Weekly,Train,true,Beach,true,true,Budget,false,true,true,Monthly,true,Bank Transfer,422,903,false
342,Male,true,false,false,32,Weekly,Train,false,Mountain,true,true,Luxury,true,false,true,One-time,false,Credit Card,375,180,true
343,Male,true,false,true,12,Monthly,Train,false,Mountain,true,true,Luxury,true,true,true,Monthly,false,Credit Card,346,137,true
344,Male,true,true,true,19,Yearly,Car,true,City,false,false,Budget,true,true,false,Yearly,true,Bank Transfer,210,692,false
345,Female,false,true,false,43,Monthly,Train,false,Mountain,false,false,Luxury,false,false,true,Monthly,false,Bank Transfer,197,624,false
346,Male,false,true,true,5,Weekly,Airplane,true,City,true,true,Budget,true,true,true,Monthly,true,Credit Card,112,277,true
347,Female,true,false,true,25,Yearly,Airplane,true,City,true,false,Luxury,false,true,false,Yearly,false,PayPal,242,595,false
348,Female,false,true,true,47,Yearly,Airplane,true,City,false,false,Budget,true,false,false,Monthly,true,Cash,371,804,true
349,Male,true,true,true,33,Monthly,Car,true,City,true,true,Budget,true,true,true,One-time,true,Bank Transfer,264,176,false
350,Male,false,false,true,48,Yearly,Train,true,Beach,false,true,Budget,true,false,false,Yearly,true,Bank Transfer,293,761,false
351,Male,true,false,false,13,Monthly,Airplane,true,City,false,false,Budget,false,true,false,Monthly,true,PayPal,206,418,false
352,Male,false,true,false,41,Monthly,Train,false,City,false,true,Luxury,false,false,false,Monthly,false,Credit Card,149,124,false
353,Male,true,false,false,28,Monthly,Train,false,Beach,true,false,Luxury,false,false,true,Monthly,true,Credit Card,451,418,true
354,Male,true,true,true,45,Weekly,Train,false,Mountain,false,true,Budget,false,true,false,One-time,false,PayPal,267,746,false
355,Female,true,false,true,23,Yearly,Car,true,Mountain,true,true,Standard,false,true,true,Yearly,false,Credit Card,187,177,true
356,Female,false,false,true,37,Monthly,Car,false,Mountain,true,true,Luxury,true,false,false,Monthly,false,PayPal,174,256,true
357,Female,false,true,true,8,Monthly,Car,false,Mountain,true,true,Budget,false,false,false,Monthly,true,Cash,241,692,false
358,Female,false,true,false,26,Weekly,Car,true,Mountain,false,false,Luxury,false,true,false,Yearly,false,Credit Card,266,886,true
359,Male,false,true,false,4,Weekly,Train,true,City,false,true,Luxury,true,false,true,Monthly,true,Cash,286,926,true
360,Male,false,false,false,50,Weekly,Car,true,Mountain,false,true,Standard,false,true,false,One-time,true,Bank Transfer,491,337,false
361,Male,true,false,true,49,Monthly,Car,false,Beach,false,false,Luxury,false,false,false,Yearly,true,Cash,162,856,false
362,Male,true,true,false,11,Monthly,Airplane,false,City,false,true,Luxury,true,true,true,One-time,true,Bank Transfer,151,367,false
363,Female,true,false,true,38,Yearly,Train,true,Mountain,true,false,Budget,false,true,true,One-time,false,Bank Transfer,374,790,false
364,Female,true,true,false,14,Yearly,Airplane,false,City,false,false,Luxury,false,true,true,Yearly,true,Bank Transfer,381,872,true
365,Female,false,true,false,18,Yearly,Car,false,Beach,false,false,Budget,false,false,true,Yearly,true,Cash,417,345,true
366,Male,false,true,false,38,Yearly,Car,false,Beach,true,false,Luxury,true,false,true,Yearly,true,PayPal,444,794,true
367,Male,false,false,false,30,Weekly,Train,false,Beach,true,true,Standard,false,true,false,Yearly,false,PayPal,281,278,true
368,Female,true,true,false,27,Weekly,Airplane,true,Beach,true,true,Luxury,true,true,false,One-time,false,Cash,228,417,true
369,Female,true,false,true,43,Yearly,Train,true,Mountain,false,false,Luxury,false,true,false,Yearly,false,Cash,113,480,true
370,Female,false,false,false,29,Yearly,Car,false,Mountain,true,true,Luxury,true,true,true,One-time,false,Bank Transfer,351,831,false
371,Non-binary,true,false,true,50,Weekly,Airplane,false,Mountain,false,false,Budget,true,true,true,Monthly,true,Credit Card,218,122,true
372,Female,true,true,true,37,Monthly,Car,false,Mountain,true,true,Luxury,true,false,false,Monthly,false,PayPal,484,928,false
373,Bigender,false,true,true,8,Yearly,Train,true,City,true,true,Luxury,false,true,true,Monthly,true,Cash,477,594,false
374,Female,false,true,true,23,Monthly,Car,false,Beach,true,false,Budget,true,true,true,One-time,false,Credit Card,320,897,false
375,Male,true,false,false,21,Weekly,Train,true,Mountain,true,false,Standard,false,true,true,Monthly,false,Credit Card,182,105,true
376,Male,false,false,true,49,Weekly,Airplane,true,Mountain,true,false,Luxury,false,false,true,Monthly,true,Bank Transfer,104,366,true
377,Bigender,false,false,true,39,Yearly,Train,true,Mountain,false,true,Luxury,true,true,false,One-time,false,Bank Transfer,178,873,true
378,Genderqueer,true,false,true,26,Weekly,Car,false,Beach,false,true,Budget,true,false,true,Monthly,true,Credit Card,251,539,true
379,Male,false,true,true,35,Monthly,Airplane,true,Mountain,false,false,Standard,true,false,false,One-time,false,Cash,392,901,true
380,Male,true,true,false,42,Monthly,Train,false,Mountain,true,true,Luxury,false,false,true,One-time,false,PayPal,188,315,true
381,Female,true,true,true,25,Yearly,Airplane,false,City,true,false,Budget,true,true,true,Yearly,false,Credit Card,108,112,false
382,Female,true,true,true,23,Monthly,Car,true,City,false,true,Luxury,false,true,true,One-time,true,PayPal,407,188,true
383,Male,false,false,true,1,Yearly,Train,false,Mountain,true,true,Luxury,true,true,false,Monthly,false,Bank Transfer,274,298,true
384,Male,true,false,true,46,Yearly,Train,false,Mountain,false,false,Luxury,true,true,true,Yearly,true,Credit Card,177,417,true
385,Male,false,false,false,30,Weekly,Train,true,Mountain,false,true,Budget,true,false,false,One-time,false,Bank Transfer,357,761,false
386,Male,true,false,false,13,Weekly,Car,false,City,false,false,Luxury,true,false,true,Yearly,true,Bank Transfer,423,639,false
387,Female,false,true,true,27,Weekly,Airplane,false,City,true,true,Budget,false,false,false,Yearly,false,Bank Transfer,145,804,true
388,Female,true,false,false,17,Yearly,Car,true,Beach,true,false,Budget,true,false,false,Monthly,true,PayPal,474,857,true
389,Male,false,false,true,25,Yearly,Train,true,Beach,false,true,Standard,false,true,false,Yearly,false,Credit Card,347,942,true
390,Female,true,false,false,46,Monthly,Car,false,Beach,false,true,Budget,false,true,true,Yearly,false,Bank Transfer,381,829,true
391,Male,true,false,true,22,Monthly,Car,true,City,true,false,Budget,false,false,true,One-time,true,Cash,149,363,true
392,Female,false,true,false,36,Weekly,Airplane,true,Beach,false,false,Luxury,true,false,false,One-time,true,PayPal,186,416,false
393,Male,true,false,true,3,Weekly,Train,true,City,true,true,Luxury,false,true,false,Monthly,true,PayPal,149,355,false
394,Female,false,false,true,36,Yearly,Car,true,Beach,true,true,Budget,false,true,false,One-time,true,Bank Transfer,323,282,false
395,Female,false,false,false,38,Weekly,Car,true,Mountain,false,true,Budget,true,true,true,Monthly,true,PayPal,435,454,false
396,Female,false,false,true,45,Yearly,Airplane,false,Beach,false,false,Luxury,true,false,false,Yearly,true,Credit Card,385,141,false
397,Female,true,false,true,1,Yearly,Train,true,Mountain,true,false,Budget,true,false,true,Monthly,false,PayPal,239,348,true
398,Female,true,true,false,7,Weekly,Car,true,City,true,false,Standard,true,false,true,Yearly,false,PayPal,283,861,false
399,Male,true,false,true,25,Monthly,Train,true,City,false,true,Luxury,false,true,false,Yearly,false,Cash,401,351,true
400,Male,true,true,true,8,Monthly,Train,true,Mountain,false,true,Budget,true,false,false,Yearly,true,Credit Card,311,561,false
401,Male,false,false,false,20,Monthly,Airplane,false,City,false,false,Budget,true,false,true,Monthly,true,Credit Card,484,254,false
402,Agender,false,false,true,3,Yearly,Car,false,City,false,true,Standard,true,true,false,Yearly,false,Credit Card,481,964,true
403,Male,false,false,false,31,Weekly,Train,true,Mountain,true,false,Budget,true,true,true,Yearly,true,Bank Transfer,349,718,false
404,Female,true,true,false,50,Weekly,Airplane,false,City,false,true,Budget,false,true,true,Yearly,false,Bank Transfer,386,716,false
405,Female,true,false,true,44,Weekly,Car,false,Beach,true,false,Luxury,false,true,false,One-time,true,Cash,154,668,true
406,Female,true,false,true,43,Monthly,Airplane,true,Mountain,true,true,Luxury,true,false,false,Yearly,true,Credit Card,221,437,false
407,Female,false,false,true,37,Weekly,Airplane,true,Mountain,false,false,Budget,true,true,true,Yearly,false,PayPal,342,124,false
408,Female,false,false,false,11,Monthly,Airplane,false,Mountain,false,false,Standard,false,true,false,Yearly,true,Bank Transfer,278,755,false
409,Female,false,false,true,18,Weekly,Car,true,Mountain,false,false,Luxury,false,false,false,One-time,true,Credit Card,154,276,false
410,Female,true,false,false,12,Monthly,Train,true,Mountain,true,false,Luxury,true,false,true,Monthly,false,PayPal,127,971,false
411,Male,false,false,false,4,Monthly,Airplane,false,City,true,false,Budget,false,false,true,Yearly,true,PayPal,221,261,true
412,Female,true,true,false,42,Yearly,Airplane,true,Beach,false,false,Standard,true,false,false,One-time,false,Cash,457,668,false
413,Female,true,true,false,1,Yearly,Airplane,true,Mountain,true,true,Budget,true,true,false,One-time,true,Cash,470,891,false
414,Female,true,true,false,31,Weekly,Car,true,Mountain,false,false,Budget,false,true,false,Monthly,false,PayPal,307,992,true
415,Female,false,false,true,42,Weekly,Airplane,true,Mountain,false,true,Budget,false,false,true,One-time,false,Credit Card,355,165,true
416,Non-binary,true,true,false,18,Weekly,Airplane,false,Beach,true,true,Budget,false,true,false,One-time,false,PayPal,262,111,false
417,Female,true,true,false,8,Weekly,Airplane,false,Mountain,false,false,Budget,true,true,false,One-time,false,Bank Transfer,108,913,false
418,Male,false,false,true,38,Monthly,Car,true,Beach,false,false,Budget,false,false,false,Yearly,false,Cash,288,520,true
419,Female,true,false,false,12,Monthly,Car,true,Mountain,false,false,Standard,true,true,false,One-time,true,Bank Transfer,255,776,false
420,Genderfluid,true,true,false,5,Yearly,Train,true,City,true,true,Budget,false,true,true,Monthly,true,PayPal,277,972,true
421,Male,true,true,false,22,Weekly,Airplane,true,City,true,true,Standard,false,true,false,One-time,true,PayPal,255,712,false
422,Male,false,true,true,38,Weekly,Train,false,Beach,true,false,Standard,true,false,true,Yearly,true,Bank Transfer,346,888,true
423,Male,false,false,false,19,Monthly,Car,true,Beach,true,true,Luxury,true,false,true,Monthly,true,Credit Card,210,948,true
424,Female,false,false,true,3,Yearly,Airplane,true,City,false,true,Standard,false,false,false,Yearly,false,PayPal,285,980,true
425,Male,true,false,true,18,Monthly,Train,false,Mountain,true,false,Budget,true,false,true,One-time,true,Cash,401,325,true
426,Male,true,false,true,9,Yearly,Train,true,Beach,false,false,Luxury,false,false,true,Yearly,false,Cash,281,483,false
427,Female,true,false,false,20,Weekly,Car,true,City,false,true,Standard,false,true,true,Yearly,false,Bank Transfer,233,313,false
428,Male,true,false,false,16,Monthly,Airplane,true,Beach,false,false,Standard,false,true,true,Monthly,false,Credit Card,383,852,true
429,Male,false,false,true,20,Weekly,Car,false,Beach,true,false,Budget,true,false,false,One-time,true,PayPal,185,754,true
430,Male,false,false,false,5,Weekly,Car,true,City,false,false,Standard,false,false,false,Yearly,false,Bank Transfer,284,728,false
431,Polygender,true,false,false,50,Yearly,Car,true,Mountain,true,false,Budget,true,false,true,Yearly,false,Cash,135,835,false
432,Female,false,false,true,21,Weekly,Car,false,City,false,true,Budget,true,false,false,One-time,false,Credit Card,260,288,true
433,Polygender,false,false,false,36,Yearly,Train,false,City,true,false,Budget,false,false,true,One-time,true,Cash,295,932,true
434,Male,false,false,true,30,Weekly,Airplane,false,City,false,false,Luxury,false,false,true,One-time,true,PayPal,254,703,true
435,Male,false,false,false,44,Weekly,Train,false,Mountain,false,true,Luxury,false,true,true,Monthly,false,PayPal,228,578,false
436,Male,true,false,true,14,Monthly,Airplane,false,Mountain,false,false,Luxury,true,true,false,Yearly,false,Bank Transfer,383,128,false
437,Female,true,false,false,6,Monthly,Car,false,Mountain,true,true,Budget,false,false,true,Monthly,false,PayPal,225,780,true
438,Female,true,false,false,29,Yearly,Train,true,City,false,true,Budget,true,false,true,Monthly,false,Bank Transfer,140,542,true
439,Non-binary,true,true,false,44,Weekly,Airplane,true,Beach,false,false,Luxury,true,false,true,One-time,false,Bank Transfer,111,923,false
440,Female,false,true,false,16,Yearly,Airplane,false,Beach,true,true,Luxury,true,true,true,Yearly,false,Bank Transfer,389,183,true
441,Female,true,true,false,4,Weekly,Train,true,Mountain,true,true,Standard,false,true,true,One-time,false,Credit Card,236,917,false
442,Female,true,true,true,16,Monthly,Train,true,City,false,false,Standard,true,false,true,Yearly,true,Bank Transfer,404,431,false
443,Male,true,true,true,4,Yearly,Airplane,false,City,false,true,Budget,true,false,true,Monthly,false,PayPal,334,789,true
444,Female,false,true,false,22,Yearly,Train,false,City,true,true,Luxury,false,true,false,One-time,false,Credit Card,485,534,true
445,Female,true,false,true,8,Monthly,Train,false,City,false,false,Budget,false,false,true,One-time,true,Cash,432,627,false
446,Female,false,false,false,38,Yearly,Train,false,Beach,false,true,Standard,true,false,false,Monthly,true,Cash,454,565,false
447,Male,true,true,true,5,Monthly,Car,false,Mountain,false,true,Budget,true,false,false,Monthly,false,Bank Transfer,429,929,false
448,Female,false,false,false,21,Weekly,Car,false,Beach,false,true,Budget,false,true,true,One-time,true,Cash,491,351,true
449,Male,true,true,false,32,Weekly,Train,true,City,true,true,Budget,true,true,false,Yearly,false,Bank Transfer,162,802,false
450,Female,true,true,true,37,Yearly,Airplane,false,Beach,false,true,Luxury,false,true,true,Yearly,false,Cash,422,917,true
451,Female,false,false,true,48,Monthly,Airplane,true,City,false,true,Budget,false,true,true,Monthly,false,PayPal,314,843,true
452,Female,true,false,false,31,Weekly,Car,false,City,false,false,Standard,true,true,false,Monthly,true,Cash,200,156,false
453,Male,true,true,true,7,Monthly,Train,false,Beach,false,true,Standard,true,false,false,Monthly,false,Cash,121,919,false
454,Female,true,false,false,2,Monthly,Car,true,Mountain,false,true,Luxury,true,true,true,Monthly,false,Bank Transfer,249,491,true
455,Male,false,true,false,22,Monthly,Airplane,false,Mountain,true,true,Standard,true,false,false,Yearly,true,PayPal,259,726,true
