date,gender,vacation_package_type,price_range,tickets_sold,customer_id,origin_city
4/27/2022,Female,luxury,1797.71,274,475,Lungmar
1/1/2022,Male,luxury,1613.21,664,476,Shouyan
12/7/2022,Genderqueer,beach,1088.82,523,477,Paraiso
9/14/2022,Female,luxury,663.83,992,478,Citambal
2/7/2022,Male,luxury,682.28,146,479,Makoko
6/17/2022,Male,luxury,1464.17,738,480,Delft
3/13/2022,Male,luxury,1183.82,199,481,Bauchi
12/10/2022,Female,luxury,1384.68,273,482,Gibara
3/30/2022,Male,luxury,1194.49,161,483,Néa Filadélfeia
4/30/2022,Male,adventure,1008.23,395,484,Kutamangu
5/27/2022,Female,beach,970.08,473,485,Plužine
1/30/2022,Female,adventure,1943.6,607,486,Pangushan
1/30/2022,Male,adventure,1636.85,126,487,Katumba
8/13/2022,Male,beach,1342.05,562,488,Porta
2/4/2022,Male,adventure,1820.36,982,489,Kota Trieng
5/14/2022,Male,adventure,1424.38,141,490,Sofifi
12/8/2022,Female,luxury,1019.41,519,491,Östersund
1/18/2022,Female,adventure,1240.58,678,492,Tongqian
2/8/2022,Male,adventure,911.06,322,493,Daojiang
6/13/2022,Male,luxury,1513.73,770,494,Týrnavos
2/1/2022,Male,luxury,802.56,919,495,Kubangkondang
10/25/2022,Male,beach,1984.72,13,496,Rizal
12/3/2022,Female,beach,1969.47,93,497,Xiexiong
11/16/2022,Female,beach,1174.32,661,498,Passo Fundo
8/10/2022,Bigender,adventure,1925.31,894,499,Merefa
4/18/2022,Non-binary,adventure,1537.01,112,500,Voronkov
